tradeId	accountId	customerName	stockCode	stockName	marketType	orderType	orderChannel	quantity	price	orderAmount	tradeStatus	branchCode	employeeId	currency	deviceType	ipAddress	createdAt	updatedAt	remark
T040886	ACC183691	황은경	000660	LG화학	KOSDAQ	BUY	MTS	650	289808	37669628	CANCELLED	BR320	EMP3061	KRW	MOBILE	199.73.38.230	2024-01-01 09:26:00	2024-01-01 09:31:00	자동주문
T040887	ACC433643	홍서현	035420	LG화학	KOSDAQ	SELL	MTS	130	68472	12617898	PENDING	BR720	EMP1017	KRW	MOBILE	203.249.171.244	2024-01-01 09:27:00	2024-01-01 09:32:00	테스트데이터
T040888	ACC955600	류숙자	068270	LG화학	KOSPI	BUY	HTS	176	90562	23227009	PENDING	BR939	EMP7281	KRW	PC	111.0.28.159	2024-01-01 09:28:00	2024-01-01 09:33:00	리밸런싱
T040889	ACC416138	노보람	051910	삼성전자	KOSPI	BUY	MTS	523	79031	40803014	PENDING	BR659	EMP1604	KRW	PC	212.191.57.144	2024-01-01 09:29:00	2024-01-01 09:34:00	테스트데이터
T040890	ACC152552	유영미	000660	셀트리온	KOSPI	SELL	MTS	82	320182	12082409	CANCELLED	BR645	EMP9542	KRW	PC	40.125.164.120	2024-01-01 09:30:00	2024-01-01 09:35:00	정상거래
T040891	ACC663286	최정남	035420	NAVER	KOSDAQ	BUY	WTS	879	404587	1324046	CANCELLED	BR601	EMP9708	KRW	PC	32.103.160.65	2024-01-01 09:31:00	2024-01-01 09:36:00	VIP고객
T040892	ACC633838	류현지	068270	SK하이닉스	KOSDAQ	BUY	WTS	230	248495	23740529	CANCELLED	BR642	EMP6855	KRW	TABLET	90.164.101.218	2024-01-01 09:32:00	2024-01-01 09:37:00	리밸런싱
T040893	ACC342237	김은서	035420	삼성전자	KOSDAQ	SELL	MTS	393	73742	7217432	COMPLETED	BR201	EMP7978	KRW	MOBILE	139.195.95.229	2024-01-01 09:33:00	2024-01-01 09:38:00	정상거래
T040894	ACC607370	엄은지	035420	SK하이닉스	KOSPI	BUY	HTS	191	217963	12470203	COMPLETED	BR973	EMP1021	KRW	TABLET	177.207.200.224	2024-01-01 09:34:00	2024-01-01 09:39:00	자동주문
T040895	ACC736881	강영희	035420	NAVER	KOSDAQ	BUY	WTS	871	43093	22952467	CANCELLED	BR342	EMP1497	KRW	TABLET	204.199.229.34	2024-01-01 09:35:00	2024-01-01 09:40:00	VIP고객
T040896	ACC936274	윤지아	005930	삼성전자	KOSDAQ	BUY	WTS	902	98790	46036240	PENDING	BR852	EMP9296	KRW	TABLET	98.125.147.196	2024-01-01 09:36:00	2024-01-01 09:41:00	리밸런싱
T040897	ACC670376	김선영	051910	삼성전자	KOSDAQ	SELL	HTS	798	471401	14277198	COMPLETED	BR871	EMP9357	KRW	TABLET	183.240.175.183	2024-01-01 09:37:00	2024-01-01 09:42:00	테스트데이터
T040898	ACC181065	김성훈	051910	삼성전자	KOSPI	BUY	MTS	485	326325	19909182	PENDING	BR471	EMP8729	KRW	MOBILE	166.145.6.155	2024-01-01 09:38:00	2024-01-01 09:43:00	VIP고객
T040899	ACC968711	윤진우	000660	SK하이닉스	KOSPI	BUY	WTS	586	13598	8327384	PENDING	BR578	EMP3024	KRW	TABLET	8.40.47.59	2024-01-01 09:39:00	2024-01-01 09:44:00	자동주문
T040900	ACC702786	황진호	005930	SK하이닉스	KOSDAQ	BUY	MTS	745	296491	17814727	PENDING	BR933	EMP3806	KRW	MOBILE	206.142.134.59	2024-01-01 09:40:00	2024-01-01 09:45:00	테스트데이터
T040901	ACC123348	김현숙	051910	NAVER	KOSDAQ	BUY	MTS	82	466876	11143277	COMPLETED	BR622	EMP5353	KRW	MOBILE	131.50.204.30	2024-01-01 09:41:00	2024-01-01 09:46:00	테스트데이터
T040902	ACC761410	이영순	035420	SK하이닉스	KOSPI	SELL	WTS	15	142366	49267646	PENDING	BR678	EMP4312	KRW	PC	26.152.192.7	2024-01-01 09:42:00	2024-01-01 09:47:00	VIP고객
T040903	ACC256711	류은정	035420	LG화학	KOSPI	BUY	WTS	448	416153	19869990	COMPLETED	BR390	EMP2572	KRW	MOBILE	36.95.19.75	2024-01-01 09:43:00	2024-01-01 09:48:00	자동주문
T040904	ACC295688	지영환	068270	삼성전자	KOSPI	BUY	WTS	978	340092	42389119	PENDING	BR648	EMP8616	KRW	PC	114.104.41.63	2024-01-01 09:44:00	2024-01-01 09:49:00	테스트데이터
T040905	ACC580777	권성호	051910	셀트리온	KOSPI	BUY	WTS	366	182411	23330064	PENDING	BR214	EMP5382	KRW	TABLET	23.32.249.230	2024-01-01 09:45:00	2024-01-01 09:50:00	리밸런싱
T040906	ACC699471	곽영미	035420	삼성전자	KOSDAQ	BUY	WTS	223	45804	47431096	COMPLETED	BR729	EMP7612	KRW	PC	11.160.240.78	2024-01-01 09:46:00	2024-01-01 09:51:00	정상거래
T040907	ACC859103	이서연	005930	SK하이닉스	KOSDAQ	SELL	WTS	238	490764	40046461	COMPLETED	BR868	EMP5031	KRW	TABLET	21.110.18.42	2024-01-01 09:47:00	2024-01-01 09:52:00	리밸런싱
T040908	ACC486269	김준영	005930	SK하이닉스	KOSDAQ	BUY	MTS	928	47013	34537033	COMPLETED	BR814	EMP3015	KRW	TABLET	77.118.70.144	2024-01-01 09:48:00	2024-01-01 09:53:00	정상거래
T040909	ACC734631	송수민	035420	NAVER	KOSDAQ	SELL	MTS	565	290168	31602427	COMPLETED	BR492	EMP2929	KRW	TABLET	87.40.182.220	2024-01-01 09:49:00	2024-01-01 09:54:00	테스트데이터
T040910	ACC640341	최옥순	005930	SK하이닉스	KOSPI	BUY	HTS	599	391930	13135899	COMPLETED	BR525	EMP8069	KRW	PC	27.42.222.84	2024-01-01 09:50:00	2024-01-01 09:55:00	정상거래
T040911	ACC951935	박경자	000660	NAVER	KOSPI	SELL	HTS	342	320815	41429595	PENDING	BR228	EMP2872	KRW	MOBILE	217.198.40.208	2024-01-01 09:51:00	2024-01-01 09:56:00	리밸런싱
T040912	ACC457241	박미경	000660	LG화학	KOSPI	BUY	MTS	512	366418	34824207	CANCELLED	BR630	EMP6030	KRW	PC	3.62.251.42	2024-01-01 09:52:00	2024-01-01 09:57:00	테스트데이터
T040913	ACC226459	임지후	000660	삼성전자	KOSDAQ	BUY	MTS	440	467736	20315942	PENDING	BR428	EMP4570	KRW	PC	61.72.22.178	2024-01-01 09:53:00	2024-01-01 09:58:00	자동주문
T040914	ACC624921	안상철	005930	NAVER	KOSDAQ	BUY	WTS	530	271433	30759750	COMPLETED	BR877	EMP7757	KRW	PC	142.140.181.81	2024-01-01 09:54:00	2024-01-01 09:59:00	정상거래
T040915	ACC354015	고정희	068270	LG화학	KOSDAQ	BUY	WTS	382	61498	32505750	PENDING	BR717	EMP9027	KRW	MOBILE	192.184.93.55	2024-01-01 09:55:00	2024-01-01 10:00:00	정상거래
T040916	ACC150512	손지영	000660	삼성전자	KOSPI	SELL	HTS	224	22448	29876286	COMPLETED	BR587	EMP4862	KRW	MOBILE	25.33.184.30	2024-01-01 09:56:00	2024-01-01 10:01:00	테스트데이터
T040917	ACC863121	김민수	005930	셀트리온	KOSDAQ	SELL	WTS	543	260933	15396025	CANCELLED	BR174	EMP5092	KRW	TABLET	141.60.139.228	2024-01-01 09:57:00	2024-01-01 10:02:00	VIP고객
T040918	ACC592807	김예지	005930	LG화학	KOSPI	SELL	MTS	909	163745	46791901	COMPLETED	BR836	EMP7846	KRW	MOBILE	167.134.64.113	2024-01-01 09:58:00	2024-01-01 10:03:00	자동주문
T040919	ACC440148	한성수	051910	SK하이닉스	KOSDAQ	SELL	MTS	668	452025	30340149	PENDING	BR812	EMP5622	KRW	MOBILE	10.69.120.249	2024-01-01 09:59:00	2024-01-01 10:04:00	정상거래
T040920	ACC692759	엄정희	035420	삼성전자	KOSDAQ	SELL	HTS	117	488630	46366353	COMPLETED	BR145	EMP1517	KRW	PC	26.38.141.220	2024-01-01 10:00:00	2024-01-01 10:05:00	리밸런싱
T040921	ACC491221	이지훈	051910	SK하이닉스	KOSDAQ	BUY	MTS	369	365168	23119664	PENDING	BR591	EMP3778	KRW	MOBILE	118.229.171.29	2024-01-01 10:01:00	2024-01-01 10:06:00	리밸런싱
T040922	ACC891954	김상훈	000660	셀트리온	KOSDAQ	SELL	MTS	767	231791	20138894	PENDING	BR175	EMP8417	KRW	PC	157.226.252.186	2024-01-01 10:02:00	2024-01-01 10:07:00	리밸런싱
T040923	ACC176821	성준호	035420	삼성전자	KOSDAQ	BUY	WTS	607	44734	43383086	COMPLETED	BR943	EMP9402	KRW	PC	221.200.114.226	2024-01-01 10:03:00	2024-01-01 10:08:00	리밸런싱
T040924	ACC513833	김은주	005930	NAVER	KOSDAQ	BUY	HTS	655	338244	20748850	PENDING	BR965	EMP4564	KRW	PC	85.108.20.46	2024-01-01 10:04:00	2024-01-01 10:09:00	VIP고객
T040925	ACC915221	이선영	035420	SK하이닉스	KOSPI	SELL	HTS	883	130688	24889145	CANCELLED	BR995	EMP6229	KRW	PC	115.109.193.111	2024-01-01 10:05:00	2024-01-01 10:10:00	리밸런싱
T040926	ACC109618	배상호	000660	삼성전자	KOSDAQ	BUY	HTS	985	258838	14895378	COMPLETED	BR812	EMP1060	KRW	MOBILE	71.75.165.75	2024-01-01 10:06:00	2024-01-01 10:11:00	자동주문
T040927	ACC624493	강영식	005930	SK하이닉스	KOSPI	SELL	HTS	592	448164	4083657	CANCELLED	BR820	EMP4251	KRW	PC	100.19.186.196	2024-01-01 10:07:00	2024-01-01 10:12:00	VIP고객
T040928	ACC984068	윤상훈	051910	셀트리온	KOSPI	BUY	HTS	176	117664	33955690	PENDING	BR981	EMP6248	KRW	TABLET	131.241.2.18	2024-01-01 10:08:00	2024-01-01 10:13:00	VIP고객
T040929	ACC234399	송은정	000660	셀트리온	KOSPI	SELL	MTS	286	208921	43569929	CANCELLED	BR895	EMP9666	KRW	PC	67.14.42.85	2024-01-01 10:09:00	2024-01-01 10:14:00	리밸런싱
T040930	ACC995754	김혜진	068270	NAVER	KOSDAQ	SELL	HTS	464	286151	16115255	CANCELLED	BR378	EMP1539	KRW	PC	142.80.184.134	2024-01-01 10:10:00	2024-01-01 10:15:00	자동주문
T040931	ACC455085	안성훈	051910	LG화학	KOSDAQ	SELL	MTS	774	166738	37417829	CANCELLED	BR128	EMP1355	KRW	PC	65.95.61.97	2024-01-01 10:11:00	2024-01-01 10:16:00	VIP고객
T040932	ACC479350	김영식	035420	삼성전자	KOSDAQ	BUY	WTS	504	430560	17811068	PENDING	BR892	EMP3630	KRW	TABLET	201.59.212.152	2024-01-01 10:12:00	2024-01-01 10:17:00	테스트데이터
T040933	ACC976366	강은정	051910	삼성전자	KOSPI	SELL	MTS	131	409954	44670192	COMPLETED	BR458	EMP3733	KRW	TABLET	86.175.39.81	2024-01-01 10:13:00	2024-01-01 10:18:00	정상거래
T040934	ACC706251	박성현	005930	SK하이닉스	KOSDAQ	SELL	HTS	670	130985	49590120	CANCELLED	BR633	EMP1754	KRW	TABLET	208.199.100.189	2024-01-01 10:14:00	2024-01-01 10:19:00	자동주문
T040935	ACC504238	임시우	051910	삼성전자	KOSPI	SELL	MTS	746	302313	31994627	CANCELLED	BR515	EMP5885	KRW	MOBILE	26.18.55.250	2024-01-01 10:15:00	2024-01-01 10:20:00	정상거래
T040936	ACC157113	이준서	068270	SK하이닉스	KOSDAQ	BUY	WTS	692	388700	9933979	PENDING	BR865	EMP2024	KRW	TABLET	184.33.21.205	2024-01-01 10:16:00	2024-01-01 10:21:00	테스트데이터
T040937	ACC338085	민아름	051910	셀트리온	KOSDAQ	BUY	MTS	635	199279	5482627	COMPLETED	BR130	EMP4241	KRW	MOBILE	17.253.14.207	2024-01-01 10:17:00	2024-01-01 10:22:00	VIP고객
T040938	ACC345302	이준혁	000660	삼성전자	KOSDAQ	SELL	WTS	907	495538	8854658	COMPLETED	BR103	EMP9688	KRW	PC	9.172.90.102	2024-01-01 10:18:00	2024-01-01 10:23:00	테스트데이터
T040939	ACC136140	조경숙	035420	셀트리온	KOSDAQ	SELL	HTS	60	341869	44629784	COMPLETED	BR564	EMP9686	KRW	PC	123.182.113.126	2024-01-01 10:19:00	2024-01-01 10:24:00	리밸런싱
T040940	ACC768474	김경숙	005930	NAVER	KOSDAQ	SELL	HTS	242	498004	27354181	PENDING	BR270	EMP4699	KRW	PC	50.178.241.157	2024-01-01 10:20:00	2024-01-01 10:25:00	자동주문
T040941	ACC897254	서현지	068270	삼성전자	KOSPI	SELL	MTS	439	328576	48046788	PENDING	BR784	EMP9855	KRW	PC	111.38.71.179	2024-01-01 10:21:00	2024-01-01 10:26:00	자동주문
T040942	ACC395035	이민석	035420	SK하이닉스	KOSDAQ	SELL	WTS	632	239232	27395767	PENDING	BR847	EMP6359	KRW	PC	72.161.222.253	2024-01-01 10:22:00	2024-01-01 10:27:00	VIP고객
T040943	ACC554998	서서연	005930	LG화학	KOSDAQ	BUY	WTS	807	197692	32364696	COMPLETED	BR741	EMP3382	KRW	TABLET	14.200.234.144	2024-01-01 10:23:00	2024-01-01 10:28:00	테스트데이터
T040944	ACC806206	이현우	005930	삼성전자	KOSDAQ	SELL	MTS	953	431091	34443497	CANCELLED	BR290	EMP1612	KRW	TABLET	66.63.227.237	2024-01-01 10:24:00	2024-01-01 10:29:00	테스트데이터
T040945	ACC646468	이정식	068270	SK하이닉스	KOSDAQ	BUY	WTS	725	404075	27028089	PENDING	BR336	EMP8294	KRW	PC	196.91.49.79	2024-01-01 10:25:00	2024-01-01 10:30:00	VIP고객
T040946	ACC966826	윤시우	051910	LG화학	KOSDAQ	SELL	WTS	529	87280	33866613	PENDING	BR558	EMP5204	KRW	PC	126.116.156.174	2024-01-01 10:26:00	2024-01-01 10:31:00	VIP고객
T040947	ACC976165	박영호	000660	SK하이닉스	KOSPI	BUY	WTS	508	232132	49445753	CANCELLED	BR376	EMP7656	KRW	MOBILE	202.110.36.163	2024-01-01 10:27:00	2024-01-01 10:32:00	테스트데이터
T040948	ACC173372	고예진	005930	셀트리온	KOSDAQ	BUY	WTS	151	236557	21735021	PENDING	BR255	EMP7749	KRW	MOBILE	197.32.151.42	2024-01-01 10:28:00	2024-01-01 10:33:00	자동주문
T040949	ACC507272	김영희	005930	삼성전자	KOSPI	SELL	WTS	966	59534	2294744	CANCELLED	BR514	EMP5726	KRW	PC	200.76.126.131	2024-01-01 10:29:00	2024-01-01 10:34:00	자동주문
T040950	ACC396051	한정훈	005930	NAVER	KOSDAQ	SELL	HTS	644	185459	43233654	CANCELLED	BR645	EMP3987	KRW	TABLET	162.164.233.14	2024-01-01 10:30:00	2024-01-01 10:35:00	테스트데이터
T040951	ACC657007	김예준	000660	셀트리온	KOSDAQ	SELL	WTS	543	425019	30688905	COMPLETED	BR739	EMP6493	KRW	MOBILE	76.108.88.33	2024-01-01 10:31:00	2024-01-01 10:36:00	테스트데이터
T040952	ACC442078	장미정	005930	LG화학	KOSDAQ	SELL	HTS	862	443945	49810921	COMPLETED	BR283	EMP9414	KRW	MOBILE	91.82.132.56	2024-01-01 10:32:00	2024-01-01 10:37:00	VIP고객
T040953	ACC923477	구현주	051910	삼성전자	KOSPI	BUY	MTS	562	19724	47199865	CANCELLED	BR498	EMP9278	KRW	PC	112.219.197.46	2024-01-01 10:33:00	2024-01-01 10:38:00	리밸런싱
T040954	ACC194276	이명자	005930	LG화학	KOSPI	SELL	HTS	258	176168	32170618	CANCELLED	BR107	EMP4350	KRW	MOBILE	213.194.187.103	2024-01-01 10:34:00	2024-01-01 10:39:00	VIP고객
T040955	ACC253991	이춘자	051910	SK하이닉스	KOSDAQ	BUY	MTS	308	293929	21361240	CANCELLED	BR232	EMP7525	KRW	MOBILE	75.74.145.135	2024-01-01 10:35:00	2024-01-01 10:40:00	정상거래
T040956	ACC364217	김성호	000660	SK하이닉스	KOSDAQ	SELL	WTS	282	193212	30426283	PENDING	BR891	EMP5101	KRW	TABLET	64.234.60.203	2024-01-01 10:36:00	2024-01-01 10:41:00	자동주문
T040957	ACC136698	문진우	035420	SK하이닉스	KOSPI	SELL	MTS	146	236368	35841734	PENDING	BR302	EMP6592	KRW	PC	120.244.242.78	2024-01-01 10:37:00	2024-01-01 10:42:00	VIP고객
T040958	ACC436031	김경수	068270	SK하이닉스	KOSDAQ	SELL	WTS	863	165189	6717274	COMPLETED	BR421	EMP2504	KRW	TABLET	151.180.2.210	2024-01-01 10:38:00	2024-01-01 10:43:00	자동주문
T040959	ACC746242	김상훈	005930	삼성전자	KOSDAQ	BUY	HTS	69	271554	44945818	CANCELLED	BR274	EMP8520	KRW	TABLET	150.121.72.230	2024-01-01 10:39:00	2024-01-01 10:44:00	테스트데이터
T040960	ACC772671	오지후	051910	삼성전자	KOSPI	SELL	HTS	837	90162	9326590	CANCELLED	BR776	EMP9731	KRW	MOBILE	212.25.53.15	2024-01-01 10:40:00	2024-01-01 10:45:00	자동주문
T040961	ACC439477	박서윤	035420	SK하이닉스	KOSDAQ	BUY	MTS	895	257070	18524208	CANCELLED	BR732	EMP4036	KRW	PC	216.231.125.187	2024-01-01 10:41:00	2024-01-01 10:46:00	테스트데이터
T040962	ACC723139	김미경	035420	삼성전자	KOSPI	BUY	MTS	302	407167	42976579	CANCELLED	BR640	EMP8200	KRW	PC	129.30.187.197	2024-01-01 10:42:00	2024-01-01 10:47:00	자동주문
T040963	ACC880834	김동현	051910	셀트리온	KOSPI	SELL	WTS	866	462897	11975127	PENDING	BR976	EMP9307	KRW	MOBILE	186.131.148.244	2024-01-01 10:43:00	2024-01-01 10:48:00	테스트데이터
T040964	ACC381727	이상현	068270	LG화학	KOSDAQ	BUY	WTS	804	60528	10735513	PENDING	BR464	EMP6444	KRW	PC	82.151.244.54	2024-01-01 10:44:00	2024-01-01 10:49:00	자동주문
T040965	ACC938772	류서현	051910	삼성전자	KOSDAQ	BUY	HTS	143	257663	29080822	COMPLETED	BR864	EMP9505	KRW	PC	11.35.118.9	2024-01-01 10:45:00	2024-01-01 10:50:00	자동주문
T040966	ACC128312	송현우	005930	LG화학	KOSPI	BUY	WTS	870	497918	10274984	COMPLETED	BR163	EMP8317	KRW	TABLET	158.247.85.159	2024-01-01 10:46:00	2024-01-01 10:51:00	테스트데이터
T040967	ACC370788	구보람	000660	SK하이닉스	KOSDAQ	SELL	HTS	993	360592	14357295	CANCELLED	BR586	EMP8237	KRW	PC	183.238.225.62	2024-01-01 10:47:00	2024-01-01 10:52:00	테스트데이터
T040968	ACC839300	장서준	000660	SK하이닉스	KOSPI	BUY	WTS	447	393304	42937151	CANCELLED	BR797	EMP4246	KRW	PC	108.142.119.144	2024-01-01 10:48:00	2024-01-01 10:53:00	리밸런싱
T040969	ACC331534	권명자	035420	삼성전자	KOSPI	SELL	WTS	390	185090	26337090	COMPLETED	BR879	EMP2814	KRW	TABLET	211.68.113.150	2024-01-01 10:49:00	2024-01-01 10:54:00	VIP고객
T040970	ACC499258	이민수	000660	삼성전자	KOSDAQ	BUY	HTS	897	392264	20066882	PENDING	BR423	EMP3326	KRW	MOBILE	165.42.211.141	2024-01-01 10:50:00	2024-01-01 10:55:00	정상거래
T040971	ACC497998	이보람	035420	LG화학	KOSPI	SELL	HTS	168	104343	7707265	CANCELLED	BR625	EMP4119	KRW	MOBILE	98.209.247.207	2024-01-01 10:51:00	2024-01-01 10:56:00	VIP고객
T040972	ACC383131	최준서	051910	삼성전자	KOSDAQ	BUY	HTS	199	267578	6413276	COMPLETED	BR415	EMP9036	KRW	PC	142.187.38.195	2024-01-01 10:52:00	2024-01-01 10:57:00	VIP고객
T040973	ACC674249	김경희	035420	삼성전자	KOSDAQ	BUY	MTS	624	106344	7461908	COMPLETED	BR123	EMP3200	KRW	PC	105.140.102.110	2024-01-01 10:53:00	2024-01-01 10:58:00	정상거래
T040974	ACC439156	구성훈	000660	SK하이닉스	KOSPI	BUY	WTS	278	496626	8191808	CANCELLED	BR405	EMP2993	KRW	TABLET	175.68.94.137	2024-01-01 10:54:00	2024-01-01 10:59:00	자동주문
T040975	ACC370436	강민지	035420	NAVER	KOSDAQ	SELL	MTS	334	236025	41377915	COMPLETED	BR561	EMP7546	KRW	TABLET	33.161.160.124	2024-01-01 10:55:00	2024-01-01 11:00:00	VIP고객
T040976	ACC640476	서영식	051910	셀트리온	KOSDAQ	BUY	MTS	905	383166	47990907	CANCELLED	BR856	EMP2978	KRW	PC	112.24.54.241	2024-01-01 10:56:00	2024-01-01 11:01:00	테스트데이터
T040977	ACC718951	김은지	000660	NAVER	KOSDAQ	BUY	WTS	257	392802	4213982	COMPLETED	BR893	EMP3622	KRW	MOBILE	25.98.63.255	2024-01-01 10:57:00	2024-01-01 11:02:00	테스트데이터
T040978	ACC350731	권지훈	068270	LG화학	KOSPI	SELL	MTS	114	191451	106979	COMPLETED	BR930	EMP7717	KRW	TABLET	59.36.176.46	2024-01-01 10:58:00	2024-01-01 11:03:00	정상거래
T040979	ACC122064	윤영환	000660	NAVER	KOSPI	SELL	HTS	889	147100	19167211	CANCELLED	BR343	EMP4021	KRW	PC	203.119.163.146	2024-01-01 10:59:00	2024-01-01 11:04:00	정상거래
T040980	ACC933627	김정순	000660	LG화학	KOSDAQ	BUY	MTS	637	257868	33667738	CANCELLED	BR774	EMP5952	KRW	MOBILE	153.88.54.192	2024-01-01 11:00:00	2024-01-01 11:05:00	테스트데이터
T040981	ACC192743	류지후	035420	삼성전자	KOSDAQ	SELL	MTS	313	42351	40642951	CANCELLED	BR157	EMP9823	KRW	PC	192.144.128.172	2024-01-01 11:01:00	2024-01-01 11:06:00	테스트데이터
T040982	ACC210338	김아름	051910	NAVER	KOSDAQ	BUY	HTS	768	299012	14136026	CANCELLED	BR589	EMP5023	KRW	TABLET	36.80.190.224	2024-01-01 11:02:00	2024-01-01 11:07:00	정상거래
T040983	ACC760956	곽수진	035420	LG화학	KOSDAQ	BUY	HTS	369	347180	32076431	CANCELLED	BR129	EMP5780	KRW	PC	36.233.26.225	2024-01-01 11:03:00	2024-01-01 11:08:00	자동주문
T040984	ACC763203	고하은	035420	삼성전자	KOSDAQ	SELL	MTS	541	476569	13424918	COMPLETED	BR897	EMP9572	KRW	MOBILE	88.96.243.112	2024-01-01 11:04:00	2024-01-01 11:09:00	정상거래
T040985	ACC209128	윤지은	035420	NAVER	KOSPI	BUY	HTS	818	331844	23425379	PENDING	BR986	EMP9496	KRW	MOBILE	17.23.127.124	2024-01-01 11:05:00	2024-01-01 11:10:00	VIP고객
T040986	ACC982827	김서준	051910	삼성전자	KOSPI	SELL	MTS	269	311543	16741683	COMPLETED	BR208	EMP8654	KRW	MOBILE	77.172.173.241	2024-01-01 11:06:00	2024-01-01 11:11:00	테스트데이터
T040987	ACC927152	이선영	000660	NAVER	KOSDAQ	SELL	WTS	53	302964	14931028	PENDING	BR417	EMP1486	KRW	MOBILE	177.153.155.111	2024-01-01 11:07:00	2024-01-01 11:12:00	정상거래
T040988	ACC618087	이선영	068270	NAVER	KOSDAQ	SELL	WTS	108	159076	39965527	COMPLETED	BR821	EMP7412	KRW	MOBILE	144.36.102.51	2024-01-01 11:08:00	2024-01-01 11:13:00	자동주문
T040989	ACC764599	김지우	000660	LG화학	KOSPI	BUY	MTS	455	406772	34319285	PENDING	BR298	EMP5532	KRW	PC	16.225.154.210	2024-01-01 11:09:00	2024-01-01 11:14:00	테스트데이터
T040990	ACC361255	김정남	035420	삼성전자	KOSPI	BUY	HTS	191	233165	43181628	CANCELLED	BR467	EMP2157	KRW	PC	59.161.74.88	2024-01-01 11:10:00	2024-01-01 11:15:00	VIP고객
T040991	ACC146322	김민지	000660	NAVER	KOSPI	BUY	HTS	615	177759	29322524	CANCELLED	BR477	EMP2052	KRW	TABLET	84.246.107.213	2024-01-01 11:11:00	2024-01-01 11:16:00	자동주문
T040992	ACC965350	최수진	000660	LG화학	KOSPI	BUY	MTS	820	64587	4985518	COMPLETED	BR703	EMP1695	KRW	MOBILE	36.225.181.246	2024-01-01 11:12:00	2024-01-01 11:17:00	테스트데이터
T040993	ACC352785	김주원	005930	셀트리온	KOSPI	SELL	WTS	605	102977	36778970	COMPLETED	BR215	EMP5724	KRW	MOBILE	221.249.123.31	2024-01-01 11:13:00	2024-01-01 11:18:00	리밸런싱
T040994	ACC252109	홍지혜	068270	셀트리온	KOSDAQ	SELL	WTS	812	96438	47133321	CANCELLED	BR625	EMP4745	KRW	TABLET	200.10.91.198	2024-01-01 11:14:00	2024-01-01 11:19:00	정상거래
T040995	ACC314831	이은영	000660	셀트리온	KOSDAQ	BUY	WTS	876	331812	9347682	CANCELLED	BR784	EMP4701	KRW	MOBILE	79.119.231.33	2024-01-01 11:15:00	2024-01-01 11:20:00	VIP고객
T040996	ACC336460	이승현	005930	셀트리온	KOSDAQ	SELL	WTS	259	401574	21685105	CANCELLED	BR649	EMP3101	KRW	PC	6.147.152.241	2024-01-01 11:16:00	2024-01-01 11:21:00	테스트데이터
T040997	ACC675228	장경숙	005930	LG화학	KOSPI	BUY	HTS	153	454636	31354568	CANCELLED	BR560	EMP1549	KRW	PC	74.150.67.250	2024-01-01 11:17:00	2024-01-01 11:22:00	테스트데이터
T040998	ACC351987	이현주	035420	삼성전자	KOSDAQ	SELL	WTS	335	482984	32879342	COMPLETED	BR600	EMP8595	KRW	PC	198.56.201.155	2024-01-01 11:18:00	2024-01-01 11:23:00	정상거래
T040999	ACC696430	윤선영	005930	LG화학	KOSDAQ	SELL	WTS	744	457906	16715959	COMPLETED	BR920	EMP8540	KRW	PC	110.175.189.64	2024-01-01 11:19:00	2024-01-01 11:24:00	테스트데이터
T041000	ACC674525	김민재	068270	SK하이닉스	KOSDAQ	BUY	WTS	57	300642	39876104	COMPLETED	BR905	EMP3430	KRW	MOBILE	74.55.222.25	2024-01-01 11:20:00	2024-01-01 11:25:00	테스트데이터
T041001	ACC349464	안순자	068270	NAVER	KOSDAQ	SELL	MTS	276	176000	42660356	CANCELLED	BR349	EMP7694	KRW	MOBILE	205.147.42.240	2024-01-01 11:21:00	2024-01-01 11:26:00	정상거래
T041002	ACC728778	최성수	068270	LG화학	KOSPI	SELL	HTS	432	219195	1835970	COMPLETED	BR802	EMP9965	KRW	PC	52.89.107.139	2024-01-01 11:22:00	2024-01-01 11:27:00	VIP고객
T041003	ACC993327	한준호	005930	SK하이닉스	KOSDAQ	BUY	MTS	117	113969	48011103	CANCELLED	BR938	EMP1508	KRW	PC	1.54.164.111	2024-01-01 11:23:00	2024-01-01 11:28:00	VIP고객
T041004	ACC696651	남민석	000660	LG화학	KOSPI	BUY	HTS	377	492507	36487036	COMPLETED	BR434	EMP7816	KRW	MOBILE	59.244.74.99	2024-01-01 11:24:00	2024-01-01 11:29:00	정상거래
T041005	ACC510135	구예준	068270	LG화학	KOSPI	BUY	HTS	967	483489	33016406	COMPLETED	BR238	EMP9843	KRW	TABLET	72.21.181.58	2024-01-01 11:25:00	2024-01-01 11:30:00	자동주문
T041006	ACC683710	이하윤	035420	LG화학	KOSPI	BUY	MTS	336	133381	31146635	COMPLETED	BR312	EMP1111	KRW	PC	85.219.21.78	2024-01-01 11:26:00	2024-01-01 11:31:00	리밸런싱
T041007	ACC959073	김명숙	035420	SK하이닉스	KOSDAQ	SELL	HTS	860	170587	33130581	CANCELLED	BR936	EMP4429	KRW	MOBILE	147.139.198.3	2024-01-01 11:27:00	2024-01-01 11:32:00	정상거래
T041008	ACC730049	송은영	035420	SK하이닉스	KOSPI	BUY	MTS	726	217233	1057404	PENDING	BR160	EMP1086	KRW	MOBILE	41.90.232.17	2024-01-01 11:28:00	2024-01-01 11:33:00	테스트데이터
